      0            39
  0.195244E+00  0.000000E+00
  0.195244E+00  0.108350E+01
  0.280000E+00  0.122909E+01
  0.280000E+00  0.168350E+01
  0.416500E+00  0.154700E+01
  0.582590E+00  0.154700E+01
  0.783500E+00  0.171558E+01
  0.783500E+00  0.172808E+01
  0.564931E+00  0.172808E+01
  0.564931E+00  0.182500E+01
  0.190000E+01  0.182500E+01
  0.190000E+01  0.119500E+01
  0.103993E+01  0.119500E+01
  0.103993E+01  0.103300E+01
  0.140793E+01  0.103300E+01
  0.140793E+01  0.822500E+00
  0.155510E+01  0.822500E+00
  0.155510E+01  0.405000E+00
  0.190000E+01  0.405000E+00
  0.190000E+01  0.000000E+00
  0.190000E+01 -0.405000E+00
  0.155510E+01 -0.405000E+00
  0.155510E+01 -0.822500E+00
  0.140793E+01 -0.822500E+00
  0.140793E+01 -0.103300E+01
  0.103993E+01 -0.103300E+01
  0.103993E+01 -0.119500E+01
  0.190000E+01 -0.119500E+01
  0.190000E+01 -0.182500E+01
  0.564931E+00 -0.182500E+01
  0.564931E+00 -0.172808E+01
  0.783500E+00 -0.172808E+01
  0.783500E+00 -0.171558E+01
  0.582590E+00 -0.154700E+01
  0.416500E+00 -0.154700E+01
  0.280000E+00 -0.168350E+01
  0.280000E+00 -0.122909E+01
  0.195244E+00 -0.108350E+01
  0.195244E+00  0.000000E+00
