      1            56
  0.626610E+01 -0.303340E+01
  0.728240E+01 -0.224440E+01
  0.790020E+01 -0.132720E+01
  0.830570E+01 -0.410000E+00
  0.839380E+01  0.645400E+00
  0.826970E+01  0.169470E+01
  0.790620E+01  0.247470E+01
  0.740150E+01  0.318960E+01
  0.655240E+01  0.393560E+01
  0.575340E+01  0.454440E+01
  0.493540E+01  0.472960E+01
  0.432460E+01  0.434710E+01
  0.412530E+01  0.359520E+01
  0.410530E+01  0.258190E+01
  0.410530E+01  0.156660E+01
  0.410530E+01  0.550200E+00
  0.410530E+01 -0.466100E+00
  0.410530E+01 -0.148140E+01
  0.410530E+01 -0.249370E+01
  0.394210E+01 -0.252570E+01
  0.411460E+01 -0.253620E+01
  0.421410E+01 -0.256740E+01
  0.430530E+01 -0.261790E+01
  0.438440E+01 -0.268580E+01
  0.444830E+01 -0.276810E+01
  0.449430E+01 -0.286160E+01
  0.452050E+01 -0.296250E+01
  0.452600E+01 -0.306660E+01
  0.451040E+01 -0.316960E+01
  0.447450E+01 -0.326750E+01
  0.416240E+01 -0.390750E+01
  0.418820E+01 -0.387260E+01
  0.449510E+01 -0.389650E+01
  0.464530E+01 -0.373320E+01
  0.472790E+01 -0.370690E+01
  0.481390E+01 -0.369640E+01
  0.490040E+01 -0.370200E+01
  0.498430E+01 -0.372350E+01
  0.506280E+01 -0.376020E+01
  0.513320E+01 -0.381090E+01
  0.519290E+01 -0.387360E+01
  0.525260E+01 -0.397240E+01
  0.527230E+01 -0.425080E+01
  0.555660E+01 -0.453500E+01
  0.556420E+01 -0.456430E+01
  0.556420E+01 -0.391350E+01
  0.556920E+01 -0.378330E+01
  0.558920E+01 -0.368620E+01
  0.563730E+01 -0.356510E+01
  0.570840E+01 -0.345690E+01
  0.579950E+01 -0.336480E+01
  0.590760E+01 -0.329270E+01
  0.602780E+01 -0.324360E+01
  0.615490E+01 -0.321960E+01
  0.626510E+01 -0.321860E+01
  0.636320E+01 -0.323460E+01
      0            70
  0.397100E+01 -0.254100E+01
  0.413900E+01 -0.256900E+01
  0.428700E+01 -0.265000E+01
  0.440100E+01 -0.277600E+01
  0.446800E+01 -0.293100E+01
  0.448000E+01 -0.310000E+01
  0.443600E+01 -0.326400E+01
  0.408000E+01 -0.385400E+01
  0.447500E+01 -0.365600E+01
  0.463000E+01 -0.360400E+01
  0.479300E+01 -0.359500E+01
  0.495300E+01 -0.363000E+01
  0.509700E+01 -0.370700E+01
  0.521500E+01 -0.382000E+01
  0.529800E+01 -0.396100E+01
  0.556200E+01 -0.459000E+01
  0.556600E+01 -0.380400E+01
  0.561800E+01 -0.360900E+01
  0.572500E+01 -0.343700E+01
  0.587700E+01 -0.330500E+01
  0.606200E+01 -0.322300E+01
  0.626300E+01 -0.319900E+01
  0.646200E+01 -0.323500E+01
  0.637700E+01 -0.316900E+01
  0.634800E+01 -0.299500E+01
  0.721200E+01 -0.232500E+01
  0.728400E+01 -0.224500E+01
  0.787100E+01 -0.139600E+01
  0.792400E+01 -0.130100E+01
  0.828600E+01 -0.481000E+00
  0.827100E+01 -0.436000E+00
  0.825800E+01 -0.274000E+00
  0.826900E+01 -0.112000E+00
  0.827500E+01  0.000000E+00
  0.828200E+01  0.213000E+00
  0.828300E+01  0.375000E+00
  0.828100E+01  0.537000E+00
  0.827600E+01  0.700000E+00
  0.826700E+01  0.862000E+00
  0.825500E+01  0.102400E+01
  0.824000E+01  0.118500E+01
  0.822200E+01  0.134700E+01
  0.820100E+01  0.150800E+01
  0.820500E+01  0.167000E+01
  0.824900E+01  0.172200E+01
  0.793100E+01  0.240600E+01
  0.787500E+01  0.250200E+01
  0.744200E+01  0.311900E+01
  0.736700E+01  0.320100E+01
  0.662900E+01  0.384500E+01
  0.654400E+01  0.392600E+01
  0.579600E+01  0.449100E+01
  0.570200E+01  0.453700E+01
  0.496600E+01  0.469100E+01
  0.488000E+01  0.468800E+01
  0.436100E+01  0.434900E+01
  0.430000E+01  0.428300E+01
  0.404500E+01  0.362100E+01
  0.404700E+01  0.352400E+01
  0.404700E+01  0.261700E+01
  0.404700E+01  0.250700E+01
  0.404700E+01  0.160100E+01
  0.404700E+01  0.149000E+01
  0.404700E+01  0.584000E+00
  0.404700E+01  0.474000E+00
  0.404700E+01 -0.433000E+00
  0.404700E+01 -0.543000E+00
  0.404700E+01 -0.144900E+01
  0.404700E+01 -0.156000E+01
  0.404700E+01 -0.246600E+01
